date,开盘价,最高价,最低价,收盘价,成交金额(元),成交量(股),股票代码
2023/10/31 3:29,170.63,170.63,170.61,170.62,9118208,53578,AAPL
2023/10/31 3:30,170.6,170.65,170.6,170.65,8293888,48698,AAPL
2023/10/31 3:31,170.61,170.62,170.57,170.57,12915200,75884,AAPL
2023/10/31 3:32,170.6,170.66,170.6,170.66,9629184,56504,AAPL
2023/10/31 3:33,170.64,170.64,170.55,170.58,8866304,52088,AAPL
2023/10/31 3:34,170.58,170.62,170.58,170.59,11760640,69036,AAPL
2023/10/31 3:35,170.6,170.64,170.6,170.61,11885568,69736,AAPL
2023/10/31 3:36,170.6,170.66,170.6,170.66,12165120,71420,AAPL
2023/10/31 3:37,170.62,170.66,170.62,170.65,9989120,58644,AAPL
2023/10/31 3:38,170.61,170.62,170.53,170.53,10434048,61296,AAPL
2023/10/31 3:39,170.52,170.54,170.5,170.5,18444800,108262,AAPL
2023/10/31 3:40,170.47,170.47,170.45,170.45,13570560,79724,AAPL
2023/10/31 3:41,170.48,170.48,170.41,170.45,14127104,82978,AAPL
2023/10/31 3:42,170.42,170.42,170.38,170.42,13867520,81472,AAPL
2023/10/31 3:43,170.4,170.53,170.4,170.51,22571008,132528,AAPL
2023/10/31 3:44,170.49,170.51,170.43,170.43,10553856,61964,AAPL
2023/10/31 3:45,170.41,170.61,170.41,170.61,23977472,140676,AAPL
2023/10/31 3:46,170.59,170.59,170.52,170.52,24737792,145184,AAPL
2023/10/31 3:47,170.51,170.57,170.51,170.55,12115968,71128,AAPL
2023/10/31 3:48,170.55,170.6,170.5,170.6,23689216,138992,AAPL
2023/10/31 3:49,170.61,170.61,170.58,170.59,15262720,89548,AAPL
2023/10/31 3:50,170.57,170.68,170.57,170.67,29838336,175024,AAPL
2023/10/31 3:51,170.7,170.71,170.65,170.69,44304896,259808,AAPL
2023/10/31 3:52,170.65,170.71,170.65,170.71,22862336,134196,AAPL
2023/10/31 3:53,170.7,170.7,170.63,170.65,15616000,91624,AAPL
2023/10/31 3:54,170.61,170.72,170.61,170.72,25496064,149542,AAPL
2023/10/31 3:55,170.7,170.84,170.64,170.84,66274816,388422,AAPL
2023/10/31 3:56,170.77,170.89,170.74,170.89,46814208,274428,AAPL
2023/10/31 3:57,170.85,170.89,170.85,170.89,32816128,192364,AAPL
2023/10/31 3:58,170.88,170.88,170.85,170.86,30674432,179876,AAPL
2023/10/31 3:59,170.85,170.87,170.85,170.87,37945344,222484,AAPL
2023/10/31 4:00,170.85,170.89,170.02,170.77,1792982528,10501324,AAPL
2023/11/1 21:31,171,171.26,169.5,171.12,172256896,1008561,AAPL
2023/11/1 21:32,171.07,171.07,170.6,170.6,34113104,199635,AAPL
2023/11/1 21:33,170.47,170.63,170.47,170.61,26337392,154421,AAPL
2023/11/1 21:34,170.57,170.57,170.32,170.32,27060432,158726,AAPL
2023/11/1 21:35,170.34,170.35,170.17,170.35,39373744,231261,AAPL
2023/11/1 21:36,170.19,170.37,170.19,170.35,22734240,133490,AAPL
2023/11/1 21:37,170.38,170.41,170.27,170.33,22976384,134883,AAPL
2023/11/1 21:38,170.47,170.82,170.47,170.78,50445280,295685,AAPL
2023/11/1 21:39,170.81,170.9,170.8,170.9,39710304,232462,AAPL
2023/11/1 21:40,170.9,171.21,170.9,171.21,32167232,188141,AAPL
2023/11/1 21:41,171.25,171.25,171.04,171.07,32841888,191937,AAPL
2023/11/1 21:42,171.05,171.25,171.05,171.14,41629696,243247,AAPL
2023/11/1 21:43,171.05,171.28,171.05,171.26,23464000,137042,AAPL
2023/11/1 21:44,171.21,171.3,171.21,171.27,23986880,140025,AAPL
2023/11/1 21:45,171.37,171.52,171.28,171.28,44960256,262258,AAPL
2023/11/1 21:46,171.19,171.19,171,171.04,34335936,200672,AAPL
2023/11/1 21:47,170.96,171.18,170.96,171.18,27346560,159637,AAPL
2023/11/1 21:48,171.35,171.38,171.16,171.18,32320448,188319,AAPL
2023/11/1 21:49,171.16,171.48,171.16,171.46,22560320,131381,AAPL
2023/11/1 21:50,171.42,171.5,171.36,171.5,24126976,140497,AAPL
2023/11/1 21:51,171.4,171.4,171.12,171.12,21695744,126427,AAPL
2023/11/1 21:52,171.1,171.1,170.97,170.97,43958016,256789,AAPL
2023/11/1 21:53,171.01,171.01,170.88,170.88,19750912,115255,AAPL
2023/11/1 21:54,170.95,171.02,170.95,171.02,18227200,106314,AAPL
2023/11/1 21:55,171.05,171.07,171.03,171.04,15933056,92855,AAPL
2023/11/1 21:56,170.96,171.01,170.96,170.99,14454080,84238,AAPL
2023/11/1 21:57,170.97,171.01,170.9,170.98,16471104,96071,AAPL
2023/11/1 21:58,170.99,171.12,170.96,171.03,23168320,135188,AAPL
2023/11/1 21:59,171.04,171.07,171,171.06,19284224,112501,AAPL
2023/11/1 22:00,171.22,171.24,171.08,171.08,32135232,187534,AAPL
2023/11/1 22:01,171.18,171.18,171.04,171.14,47134400,275199,AAPL
2023/11/1 22:02,171.08,171.43,171.08,171.43,27815552,162116,AAPL
2023/11/1 22:03,171.41,171.46,171.36,171.36,22129792,129664,AAPL
2023/11/1 22:04,171.44,171.5,171.31,171.31,27753984,162412,AAPL
2023/11/1 22:05,171.34,171.35,171.32,171.34,17217408,101141,AAPL
2023/11/1 22:06,171.35,171.38,171.07,171.07,23272448,136541,AAPL
2023/11/1 22:07,171.09,171.2,171,171.2,28873856,169420,AAPL
2023/11/1 22:08,171.2,171.22,171.07,171.08,13608192,80145,AAPL
2023/11/1 22:09,171.08,171.08,170.89,170.89,41536000,243459,AAPL
2023/11/1 22:10,170.94,171.05,170.94,170.94,13858816,81603,AAPL
2023/11/1 22:11,170.95,170.95,170.82,170.9,19097600,112296,AAPL
2023/11/1 22:12,170.89,170.91,170.79,170.81,34712448,203804,AAPL
2023/11/1 22:13,170.83,170.9,170.83,170.87,18135296,106670,AAPL
2023/11/1 22:14,170.88,170.91,170.86,170.88,21623296,126923,AAPL
2023/11/1 22:15,170.87,170.9,170.86,170.86,22878336,134328,AAPL
2023/11/1 22:16,170.9,170.9,170.88,170.89,32286080,189440,AAPL
2023/11/1 22:17,170.9,171.06,170.88,171.06,18978688,111588,AAPL
2023/11/1 22:18,171.15,171.25,171.13,171.2,22382208,131271,AAPL
2023/11/1 22:19,171.18,171.31,171.15,171.31,13730816,80774,AAPL
2023/11/1 22:20,171.32,171.36,171.32,171.34,28655616,167833,AAPL
2023/11/1 22:21,171.34,171.46,171.34,171.46,21694720,127147,AAPL
2023/11/1 22:22,171.47,171.47,171.41,171.42,17055872,100098,AAPL
2023/11/1 22:23,171.43,171.5,171.38,171.5,20520576,120254,AAPL
2023/11/1 22:24,171.49,171.71,171.49,171.66,27976192,163663,AAPL
2023/11/1 22:25,171.68,171.86,171.68,171.82,48331648,282067,AAPL
2023/11/1 22:26,171.77,171.8,171.74,171.8,52192128,304474,AAPL
2023/11/1 22:27,171.8,171.89,171.79,171.8,21146496,123702,AAPL
2023/11/1 22:28,171.78,171.95,171.78,171.95,24306304,142043,AAPL
2023/11/1 22:29,171.94,171.94,171.85,171.86,14515840,85060,AAPL
2023/11/1 22:30,171.87,171.88,171.81,171.84,16767616,98147,AAPL
2023/11/1 22:31,171.83,171.92,171.82,171.86,22289152,130251,AAPL
2023/11/1 22:32,171.85,171.85,171.76,171.79,17261312,100901,AAPL
2023/11/1 22:33,171.82,171.82,171.76,171.79,18972288,110951,AAPL
2023/11/1 22:34,171.78,171.78,171.75,171.78,13503360,79072,AAPL
2023/11/1 22:35,171.77,171.85,171.77,171.82,11440512,67008,AAPL
2023/11/1 22:36,171.82,171.82,171.71,171.78,14384384,84204,AAPL
2023/11/1 22:37,171.84,171.85,171.78,171.79,122845056,715513,AAPL
2023/11/1 22:38,171.8,171.8,171.77,171.79,18935168,110726,AAPL
2023/11/1 22:39,171.76,171.76,171.71,171.73,17034368,99726,AAPL
2023/11/1 22:40,171.72,171.82,171.72,171.79,26303872,153606,AAPL
2023/11/1 22:41,171.8,171.87,171.8,171.84,13678592,79880,AAPL
2023/11/1 22:42,171.86,171.95,171.86,171.9,16292480,94829,AAPL
2023/11/1 22:43,171.89,171.9,171.82,171.82,26448384,153956,AAPL
2023/11/1 22:44,171.86,172.05,171.86,172,65398528,380340,AAPL
2023/11/1 22:45,171.97,172,171.95,171.96,17288448,100489,AAPL
2023/11/1 22:46,171.98,171.99,171.95,171.95,30488832,177269,AAPL
2023/11/1 22:47,172.02,172.04,171.97,171.97,14064896,81770,AAPL
2023/11/1 22:48,171.93,171.93,171.79,171.79,18313984,106523,AAPL
2023/11/1 22:49,171.79,171.82,171.74,171.75,23366656,135998,AAPL
2023/11/1 22:50,171.71,171.71,171.64,171.7,32118528,187044,AAPL
2023/11/1 22:51,171.69,171.71,171.65,171.68,12717312,74040,AAPL
2023/11/1 22:52,171.68,171.69,171.62,171.62,21010688,122367,AAPL
2023/11/1 22:53,171.63,171.65,171.62,171.64,25050368,145915,AAPL
2023/11/1 22:54,171.63,171.63,171.59,171.59,14784768,86112,AAPL
2023/11/1 22:55,171.64,171.72,171.64,171.65,12129792,70635,AAPL
2023/11/1 22:56,171.65,171.65,171.62,171.62,17564416,102305,AAPL
2023/11/1 22:57,171.62,171.65,171.62,171.63,16850176,98146,AAPL
2023/11/1 22:58,171.61,171.62,171.58,171.59,12841984,74808,AAPL
2023/11/1 22:59,171.54,171.54,171.51,171.51,22193920,129344,AAPL
2023/11/1 23:00,171.49,171.49,171.39,171.45,19981824,116504,AAPL
2023/11/1 23:01,171.39,171.43,171.37,171.37,14235648,83012,AAPL
2023/11/1 23:02,171.4,171.43,171.24,171.24,18854400,109977,AAPL
2023/11/1 23:03,171.26,171.29,171.21,171.26,22550016,131584,AAPL
2023/11/1 23:04,171.3,171.37,171.3,171.35,11883776,69283,AAPL
2023/11/1 23:05,171.4,171.45,171.39,171.41,16187904,94380,AAPL
2023/11/1 23:06,171.44,171.49,171.41,171.46,11730944,68377,AAPL
2023/11/1 23:07,171.41,171.48,171.4,171.48,12836608,74831,AAPL
2023/11/1 23:08,171.46,171.5,171.44,171.48,10417664,60724,AAPL
2023/11/1 23:09,171.5,171.5,171.46,171.49,9486848,55283,AAPL
2023/11/1 23:10,171.46,171.49,171.46,171.46,8740096,50946,AAPL
2023/11/1 23:11,171.47,171.49,171.4,171.4,13961728,81394,AAPL
2023/11/1 23:12,171.34,171.34,171.24,171.24,12530432,73105,AAPL
2023/11/1 23:13,171.26,171.26,171.1,171.11,29946880,174889,AAPL
2023/11/1 23:14,171.15,171.15,171.05,171.05,44485120,259933,AAPL
2023/11/1 23:15,171.1,171.11,171.06,171.11,41595648,243109,AAPL
2023/11/1 23:16,171.11,171.21,171.11,171.21,14668032,85670,AAPL
2023/11/1 23:17,171.26,171.27,171.24,171.26,11156480,65106,AAPL
2023/11/1 23:18,171.26,171.35,171.24,171.34,10881280,63478,AAPL
2023/11/1 23:19,171.34,171.39,171.34,171.39,9081088,52956,AAPL
2023/11/1 23:20,171.39,171.39,171.33,171.33,14735616,85966,AAPL
2023/11/1 23:21,171.37,171.37,171.23,171.23,13730048,80115,AAPL
2023/11/1 23:22,171.21,171.25,171.21,171.22,12083712,70539,AAPL
2023/11/1 23:23,171.23,171.28,171.23,171.24,7599104,44349,AAPL
2023/11/1 23:24,171.26,171.32,171.26,171.28,11545088,67354,AAPL
2023/11/1 23:25,171.27,171.37,171.26,171.37,10740992,62656,AAPL
2023/11/1 23:26,171.38,171.43,171.38,171.43,16286720,94986,AAPL
2023/11/1 23:27,171.42,171.44,171.41,171.42,8151040,47524,AAPL
2023/11/1 23:28,171.4,171.41,171.37,171.38,10045952,58568,AAPL
2023/11/1 23:29,171.37,171.4,171.35,171.35,7777792,45350,AAPL
2023/11/1 23:30,171.37,171.43,171.37,171.43,7568640,44130,AAPL
2023/11/1 23:31,171.41,171.43,171.35,171.41,7822080,45600,AAPL
2023/11/1 23:32,171.43,171.48,171.43,171.47,11021056,64242,AAPL
2023/11/1 23:33,171.46,171.46,171.3,171.36,19737856,115106,AAPL
2023/11/1 23:34,171.37,171.37,171.24,171.24,9485312,55336,AAPL
2023/11/1 23:35,171.24,171.26,171.2,171.24,7717632,45026,AAPL
2023/11/1 23:36,171.26,171.32,171.26,171.32,13169920,76858,AAPL
2023/11/1 23:37,171.31,171.35,171.31,171.32,6607872,38532,AAPL
2023/11/1 23:38,171.34,171.4,171.34,171.4,11137792,64968,AAPL
2023/11/1 23:39,171.37,171.4,171.37,171.39,10083328,58808,AAPL
2023/11/1 23:40,171.4,171.43,171.37,171.39,8732160,50900,AAPL
2023/11/1 23:41,171.4,171.52,171.4,171.52,12368896,72092,AAPL
2023/11/1 23:42,171.52,171.62,171.52,171.62,14086656,82072,AAPL
2023/11/1 23:43,171.59,171.61,171.56,171.61,12819968,74710,AAPL
2023/11/1 23:44,171.66,171.74,171.63,171.74,16260352,94706,AAPL
2023/11/1 23:45,171.75,171.8,171.75,171.8,11923712,69404,AAPL
2023/11/1 23:46,171.81,171.82,171.79,171.82,10544640,61362,AAPL
2023/11/1 23:47,171.81,171.9,171.8,171.9,14597888,84934,AAPL
2023/11/1 23:48,171.85,171.87,171.8,171.87,7930112,46120,AAPL
2023/11/1 23:49,171.88,171.88,171.79,171.79,8682752,50520,AAPL
2023/11/1 23:50,171.79,171.79,171.72,171.74,10432512,60712,AAPL
2023/11/1 23:51,171.75,171.82,171.75,171.77,11188992,65120,AAPL
2023/11/1 23:52,171.76,171.76,171.7,171.7,18714368,108948,AAPL
2023/11/1 23:53,171.74,171.8,171.73,171.8,9001216,52384,AAPL
2023/11/1 23:54,171.79,171.86,171.79,171.86,9496576,55280,AAPL
2023/11/1 23:55,171.91,171.91,171.88,171.89,8909312,51828,AAPL
2023/11/1 23:56,171.91,171.94,171.91,171.93,7920128,46062,AAPL
2023/11/1 23:57,171.9,171.95,171.9,171.95,5924352,34422,AAPL
2023/11/1 23:58,171.97,171.99,171.97,171.99,10188800,59232,AAPL
2023/11/1 23:59,171.95,171.95,171.9,171.93,9071104,52748,AAPL
2023/11/1 0:00,171.94,171.96,171.94,171.94,9946368,57840,AAPL
2023/11/1 0:01,171.9,171.93,171.9,171.91,4112384,23902,AAPL
2023/11/1 0:02,171.89,171.89,171.81,171.81,13511168,78606,AAPL
2023/11/1 0:03,171.82,171.84,171.81,171.81,11899648,69252,AAPL
2023/11/1 0:04,171.82,171.85,171.78,171.85,7186432,41812,AAPL
2023/11/1 0:05,171.86,171.9,171.86,171.88,6313728,36724,AAPL
2023/11/1 0:06,171.85,171.85,171.78,171.79,7767552,45194,AAPL
2023/11/1 0:07,171.78,171.86,171.78,171.86,10985728,63946,AAPL
2023/11/1 0:08,171.88,171.88,171.84,171.85,11909120,69304,AAPL
2023/11/1 0:09,171.89,171.89,171.7,171.7,13118976,76368,AAPL
2023/11/1 0:10,171.72,171.8,171.72,171.8,5852416,34060,AAPL
2023/11/1 0:11,171.85,171.87,171.83,171.87,10603520,61688,AAPL
2023/11/1 0:12,171.89,171.89,171.74,171.74,9274112,53952,AAPL
2023/11/1 0:13,171.79,171.81,171.77,171.79,10928640,63598,AAPL
2023/11/1 0:14,171.81,171.82,171.79,171.82,5346816,31096,AAPL
2023/11/1 0:15,171.81,171.84,171.81,171.83,4704000,27358,AAPL
2023/11/1 0:16,171.82,171.83,171.73,171.75,8354816,48612,AAPL
2023/11/1 0:17,171.77,171.78,171.74,171.75,6177280,35944,AAPL
2023/11/1 0:18,171.7,171.7,171.67,171.68,7938048,46210,AAPL
2023/11/1 0:19,171.66,171.66,171.65,171.65,6946048,40438,AAPL
2023/11/1 0:20,171.63,171.72,171.63,171.72,8832256,51434,AAPL
2023/11/1 0:21,171.71,171.71,171.67,171.7,7590912,44194,AAPL
2023/11/1 0:22,171.73,171.82,171.73,171.82,11171328,65042,AAPL
2023/11/1 0:23,171.82,171.83,171.74,171.76,10723584,62402,AAPL
2023/11/1 0:24,171.76,171.76,171.7,171.74,6641152,38662,AAPL
2023/11/1 0:25,171.77,171.78,171.76,171.76,9559040,55632,AAPL
2023/11/1 0:26,171.76,171.8,171.76,171.8,11327488,65944,AAPL
2023/11/1 0:27,171.73,171.76,171.71,171.76,7975424,46438,AAPL
2023/11/1 0:28,171.73,171.84,171.73,171.84,10113536,58864,AAPL
2023/11/1 0:29,171.84,171.85,171.79,171.79,11470336,66760,AAPL
2023/11/1 0:30,171.83,171.9,171.83,171.9,19832576,115414,AAPL
2023/11/1 0:31,171.94,171.98,171.94,171.96,11683328,67928,AAPL
2023/11/1 0:32,171.95,171.95,171.9,171.95,8911872,51820,AAPL
2023/11/1 0:33,171.99,172.01,171.96,172.01,23898624,138918,AAPL
2023/11/1 0:34,172.04,172.12,172.04,172.12,13960960,81122,AAPL
2023/11/1 0:35,172.1,172.12,171.99,171.99,9614592,55876,AAPL
2023/11/1 0:36,172.04,172.04,171.97,171.97,11503104,66874,AAPL
2023/11/1 0:37,171.93,171.99,171.9,171.99,10658304,61988,AAPL
2023/11/1 0:38,171.93,172.04,171.91,172.04,8835072,51372,AAPL
2023/11/1 0:39,171.97,172,171.89,171.89,7783936,45240,AAPL
2023/11/1 0:40,171.87,171.88,171.83,171.84,13610240,79176,AAPL
2023/11/1 0:41,171.83,171.83,171.74,171.74,16967424,98780,AAPL
2023/11/1 0:42,171.75,171.75,171.66,171.67,13730048,79942,AAPL
2023/11/1 0:43,171.65,171.74,171.65,171.73,14266368,83092,AAPL
2023/11/1 0:44,171.69,171.76,171.68,171.76,8888832,51750,AAPL
2023/11/1 0:45,171.78,171.81,171.76,171.81,8800512,51228,AAPL
2023/11/1 0:46,171.85,171.89,171.84,171.89,9360384,54456,AAPL
2023/11/1 0:47,171.88,171.91,171.81,171.91,8808192,51262,AAPL
2023/11/1 0:48,171.88,171.96,171.88,171.96,9621248,55966,AAPL
2023/11/1 0:49,171.93,171.94,171.9,171.93,7095552,41272,AAPL
2023/11/1 0:50,171.93,171.97,171.93,171.95,5964288,34662,AAPL
2023/11/1 0:51,171.93,171.96,171.93,171.96,6478592,37662,AAPL
2023/11/1 0:52,171.96,171.99,171.92,171.99,6429696,37380,AAPL
2023/11/1 0:53,171.99,172,171.93,172,7530240,43776,AAPL
2023/11/1 0:54,171.99,172.06,171.99,172.06,7426816,43166,AAPL
2023/11/1 0:55,172.04,172.04,171.98,171.99,7415552,43110,AAPL
2023/11/1 0:56,172.01,172.04,171.99,172.02,8035584,46696,AAPL
2023/11/1 0:57,172.05,172.12,172.05,172.12,8904960,51732,AAPL
2023/11/1 0:58,172.13,172.14,172.11,172.13,7955456,46204,AAPL
2023/11/1 0:59,172.17,172.17,172.1,172.12,11559680,67144,AAPL
2023/11/1 1:00,172.1,172.1,172.01,172.03,10417664,60552,AAPL
2023/11/1 1:01,172.05,172.05,171.97,171.97,9945088,57812,AAPL
2023/11/1 1:02,171.97,171.97,171.9,171.91,8314112,48340,AAPL
2023/11/1 1:03,171.9,171.95,171.89,171.89,9332992,54276,AAPL
2023/11/1 1:04,171.85,171.85,171.79,171.79,10202368,59346,AAPL
2023/11/1 1:05,171.79,171.82,171.79,171.8,6932992,40330,AAPL
2023/11/1 1:06,171.82,171.89,171.82,171.87,7475968,43484,AAPL
2023/11/1 1:07,171.87,171.93,171.87,171.93,5269248,30634,AAPL
2023/11/1 1:08,171.98,172.03,171.98,172.02,11557888,67178,AAPL
2023/11/1 1:09,172.02,172.04,172.01,172.03,5887488,34210,AAPL
2023/11/1 1:10,171.99,172.08,171.99,172.07,7443712,43272,AAPL
2023/11/1 1:11,172.07,172.13,172.05,172.12,17065728,99142,AAPL
2023/11/1 1:12,172.13,172.15,172.13,172.15,8896768,51692,AAPL
2023/11/1 1:13,172.18,172.35,172.18,172.35,27953920,162268,AAPL
2023/11/1 1:14,172.33,172.35,172.32,172.32,18571008,107772,AAPL
2023/11/1 1:15,172.33,172.33,172.28,172.31,11620096,67438,AAPL
2023/11/1 1:16,172.34,172.35,172.26,172.26,11250432,65268,AAPL
2023/11/1 1:17,172.21,172.21,172.16,172.2,38341376,222640,AAPL
2023/11/1 1:18,172.22,172.23,172.19,172.22,9234176,53606,AAPL
2023/11/1 1:19,172.21,172.3,172.21,172.3,8633344,50092,AAPL
2023/11/1 1:20,172.29,172.31,172.27,172.27,6365440,36924,AAPL
2023/11/1 1:21,172.3,172.3,172.26,172.26,8378624,48618,AAPL
2023/11/1 1:22,172.28,172.29,172.23,172.26,9095936,52790,AAPL
2023/11/1 1:23,172.24,172.24,172.21,172.22,9648384,56018,AAPL
2023/11/1 1:24,172.21,172.22,172.18,172.18,12473600,72418,AAPL
2023/11/1 1:25,172.16,172.16,172.12,172.14,10279168,59732,AAPL
2023/11/1 1:26,172.13,172.14,172.07,172.07,6777344,39374,AAPL
2023/11/1 1:27,172.07,172.1,172.04,172.1,10823424,62890,AAPL
2023/11/1 1:28,172.06,172.13,172.06,172.13,7838208,45536,AAPL
2023/11/1 1:29,172.15,172.24,172.15,172.19,13554688,78704,AAPL
2023/11/1 1:30,172.16,172.19,172.15,172.16,7748096,44996,AAPL
2023/11/1 1:31,172.14,172.23,172.14,172.23,8379648,48608,AAPL
2023/11/1 1:32,172.23,172.23,172.19,172.22,6651648,38548,AAPL
2023/11/1 1:33,172.17,172.17,172.11,172.11,6610432,38324,AAPL
2023/11/1 1:34,172.04,172.08,172.04,172.08,11696384,67954,AAPL
2023/11/1 1:35,172.09,172.11,172.07,172.07,6940672,40304,AAPL
2023/11/1 1:36,172.08,172.13,172.08,172.13,7228928,41986,AAPL
2023/11/1 1:37,172.14,172.17,172.14,172.17,6123008,35560,AAPL
2023/11/1 1:38,172.15,172.17,172.14,172.17,6747392,39168,AAPL
2023/11/1 1:39,172.21,172.24,172.21,172.23,11946752,69344,AAPL
2023/11/1 1:40,172.25,172.27,172.25,172.27,8055808,46752,AAPL
2023/11/1 1:41,172.23,172.27,172.19,172.27,10809344,62746,AAPL
2023/11/1 1:42,172.28,172.33,172.28,172.31,11286272,65494,AAPL
2023/11/1 1:43,172.34,172.35,172.32,172.35,14575360,84580,AAPL
2023/11/1 1:44,172.37,172.37,172.33,172.35,10503936,60948,AAPL
2023/11/1 1:45,172.36,172.36,172.29,172.3,14177792,82356,AAPL
2023/11/1 1:46,172.24,172.27,172.22,172.23,9912320,57542,AAPL
2023/11/1 1:47,172.21,172.21,172.07,172.07,9577472,55686,AAPL
2023/11/1 1:48,172.08,172.08,172.04,172.05,12167680,70732,AAPL
2023/11/1 1:49,172.05,172.12,172.04,172.12,7934464,46136,AAPL
2023/11/1 1:50,172.1,172.1,172.09,172.1,8404480,48868,AAPL
2023/11/1 1:51,172.11,172.15,172.1,172.15,7147008,41508,AAPL
2023/11/1 1:52,172.14,172.21,172.14,172.21,13336576,77476,AAPL
2023/11/1 1:53,172.24,172.29,172.24,172.29,16931840,98310,AAPL
2023/11/1 1:54,172.27,172.29,172.22,172.22,9364992,54384,AAPL
2023/11/1 1:55,172.24,172.26,172.19,172.19,8623104,50108,AAPL
2023/11/1 1:56,172.14,172.14,172.1,172.1,8954368,52052,AAPL
2023/11/1 1:57,172.13,172.17,172.11,172.16,9615360,55910,AAPL
2023/11/1 1:58,172.13,172.15,172.12,172.13,5393920,31374,AAPL
2023/11/1 1:59,172.12,172.27,172.12,172.27,10608640,61670,AAPL
2023/11/1 2:00,172.23,172.23,172.19,172.19,11617280,67484,AAPL
2023/11/1 2:01,172.26,172.46,172.26,172.43,54571520,316532,AAPL
2023/11/1 2:02,172.21,172.21,172.02,172.02,29323776,170336,AAPL
2023/11/1 2:03,171.96,172.24,171.96,172.24,25575936,148648,AAPL
2023/11/1 2:04,172.2,172.22,172.1,172.22,18450432,107176,AAPL
2023/11/1 2:05,172.13,172.13,172.02,172.08,13888512,80714,AAPL
2023/11/1 2:06,172.07,172.2,172.07,172.2,21830656,126850,AAPL
2023/11/1 2:07,172.13,172.13,172.05,172.12,17044992,99092,AAPL
2023/11/1 2:08,172.1,172.16,172.1,172.16,15833600,92000,AAPL
2023/11/1 2:09,172.21,172.35,172.21,172.26,20786176,120632,AAPL
2023/11/1 2:10,172.24,172.24,172.2,172.2,14242816,82728,AAPL
2023/11/1 2:11,172.26,172.32,172.21,172.21,18263552,105956,AAPL
2023/11/1 2:12,172.2,172.25,172.16,172.24,19019264,110392,AAPL
2023/11/1 2:13,172.24,172.24,172.13,172.13,14115328,81964,AAPL
2023/11/1 2:14,172.15,172.19,172.08,172.14,16530944,96028,AAPL
2023/11/1 2:15,172.1,172.15,172.05,172.05,14194176,82438,AAPL
2023/11/1 2:16,172.06,172.11,172.02,172.11,17523200,101826,AAPL
2023/11/1 2:17,171.98,172.19,171.98,172.19,23968768,139216,AAPL
2023/11/1 2:18,172.18,172.23,172.16,172.23,12510720,72656,AAPL
2023/11/1 2:19,172.19,172.22,172.17,172.17,13323264,77386,AAPL
2023/11/1 2:20,172.18,172.2,172.16,172.16,9027584,52442,AAPL
2023/11/1 2:21,172.19,172.26,172.19,172.26,12875776,74728,AAPL
2023/11/1 2:22,172.28,172.32,172.25,172.28,10568704,61336,AAPL
2023/11/1 2:23,172.3,172.3,172.25,172.27,6703104,38934,AAPL
2023/11/1 2:24,172.33,172.41,172.33,172.41,16049664,93170,AAPL
2023/11/1 2:25,172.42,172.42,172.38,172.4,10875904,63092,AAPL
2023/11/1 2:26,172.43,172.49,172.43,172.43,17467392,101320,AAPL
2023/11/1 2:27,172.46,172.5,172.44,172.44,10501632,60940,AAPL
2023/11/1 2:28,172.4,172.57,172.4,172.56,27172864,157534,AAPL
2023/11/1 2:29,172.57,172.67,172.52,172.67,17796096,103170,AAPL
2023/11/1 2:30,172.68,172.68,172.61,172.61,18995712,110048,AAPL
2023/11/1 2:31,172.68,172.76,172.68,172.76,19453952,112696,AAPL
2023/11/1 2:32,172.78,172.87,172.78,172.84,57000448,329780,AAPL
2023/11/1 2:33,172.85,172.85,172.77,172.77,26519040,153438,AAPL
2023/11/1 2:34,172.74,172.96,172.74,172.96,19467264,112614,AAPL
2023/11/1 2:35,172.94,173.01,172.9,172.9,39221248,226856,AAPL
2023/11/1 2:36,173.01,173.04,172.85,172.85,52310016,302300,AAPL
2023/11/1 2:37,172.79,172.89,172.73,172.89,51649024,298928,AAPL
2023/11/1 2:38,173,173.09,172.88,172.88,35920896,207636,AAPL
2023/11/1 2:39,172.85,172.91,172.55,172.55,30900736,178888,AAPL
2023/11/1 2:40,172.39,172.6,172.39,172.54,44324352,256964,AAPL
2023/11/1 2:41,172.52,172.58,172.34,172.34,55991296,324632,AAPL
2023/11/1 2:42,172.35,172.52,172.35,172.39,35299840,204738,AAPL
2023/11/1 2:43,172.33,172.4,172.22,172.4,31936000,185274,AAPL
2023/11/1 2:44,172.47,172.51,172.47,172.5,29617664,171708,AAPL
2023/11/1 2:45,172.53,172.53,172.32,172.43,18977792,110096,AAPL
2023/11/1 2:46,172.35,172.57,172.35,172.57,20961280,121554,AAPL
2023/11/1 2:47,172.54,172.59,172.52,172.55,14158336,82028,AAPL
2023/11/1 2:48,172.44,172.54,172.44,172.44,12187648,70702,AAPL
