,时间,开盘,收盘,最高,最低,成交量,成交额,最新价
1059,2023-11-02 02:07:00,0.0,353.72,353.93,353.68,95143,33662844.0,353.422
1060,2023-11-02 02:08:00,0.0,353.63,353.73,353.44,100132,35406594.0,353.423
1061,2023-11-02 02:09:00,0.0,353.66,353.88,353.58,117526,41586428.0,353.424
1062,2023-11-02 02:10:00,0.0,353.55,353.66,353.38,79179,27990070.0,353.425
1063,2023-11-02 02:11:00,0.0,353.48,353.7,353.45,61580,21773285.0,353.425
1064,2023-11-02 02:12:00,0.0,353.78,353.78,353.46,64383,22766487.0,353.425
1065,2023-11-02 02:13:00,0.0,353.57,353.83,353.57,71464,25277562.0,353.426
1066,2023-11-02 02:14:00,0.0,353.61,353.68,353.47,38592,13645349.0,353.426
1067,2023-11-02 02:15:00,0.0,353.28,353.59,353.26,99677,35230147.0,353.426
1068,2023-11-02 02:16:00,0.0,353.11,353.34,353.07,165638,58506509.0,353.425
1069,2023-11-02 02:17:00,0.0,353.46,353.48,352.96,178457,63022357.0,353.423
1070,2023-11-02 02:18:00,0.0,353.56,353.64,353.36,100177,35417143.0,353.424
1071,2023-11-02 02:19:00,0.0,353.66,353.69,353.51,68647,24278785.0,353.424
1072,2023-11-02 02:20:00,0.0,353.5,353.69,353.46,51107,18069119.0,353.425
1073,2023-11-02 02:21:00,0.0,353.67,353.72,353.46,78516,27764806.0,353.425
1074,2023-11-02 02:22:00,0.0,353.59,353.82,353.55,70745,25022241.0,353.426
1075,2023-11-02 02:23:00,0.0,353.81,353.84,353.51,53627,18968187.0,353.426
1076,2023-11-02 02:24:00,0.0,353.84,353.94,353.73,106485,37695868.0,353.428
1077,2023-11-02 02:25:00,0.0,353.82,353.92,353.75,36825,13029367.0,353.429
1078,2023-11-02 02:26:00,0.0,353.81,353.88,353.7,52828,18687671.0,353.429
1079,2023-11-02 02:27:00,0.0,353.68,353.89,353.68,48102,17017328.0,353.43
1080,2023-11-02 02:28:00,0.0,353.99,354.07,353.59,170729,60414742.0,353.432
1081,2023-11-02 02:29:00,0.0,354.14,354.16,353.95,110925,39296773.0,353.435
1082,2023-11-02 02:30:00,0.0,353.95,354.14,353.95,66595,23574876.0,353.436
1083,2023-11-02 02:31:00,0.0,354.27,354.3,353.94,152767,54127999.0,353.44
1084,2023-11-02 02:32:00,0.0,354.64,354.8,354.19,245066,86894677.0,353.449
1085,2023-11-02 02:33:00,0.0,354.6,354.77,354.53,215596,76443967.0,353.456
1086,2023-11-02 02:34:00,0.0,354.9,354.93,354.57,252521,89684582.0,353.469
1087,2023-11-02 02:35:00,0.0,355.11,355.22,354.82,362734,128815315.0,353.487
1088,2023-11-02 02:36:00,0.0,354.73,355.44,354.51,491289,174391284.0,353.509
1089,2023-11-02 02:37:00,0.0,355.28,355.29,354.61,320060,113573269.0,353.522
1090,2023-11-02 02:38:00,0.0,355.02,355.42,354.89,238479,84729488.0,353.534
1091,2023-11-02 02:39:00,0.0,354.16,355.12,353.98,340897,120844139.0,353.543
1092,2023-11-02 02:40:00,0.0,354.07,354.27,353.72,447560,158449749.0,353.55
1093,2023-11-02 02:41:00,0.0,353.5,354.25,353.26,553618,195834067.0,353.553
1094,2023-11-02 02:42:00,0.0,353.16,353.62,353.14,283024,99980580.0,353.55
1095,2023-11-02 02:43:00,0.0,353.13,353.18,352.64,481179,169772657.0,353.541
1096,2023-11-02 02:44:00,0.0,353.45,353.69,352.89,417957,147687344.0,353.539
1097,2023-11-02 02:45:00,0.0,353.17,353.59,352.97,201525,71192492.0,353.537
1098,2023-11-02 02:46:00,0.0,353.61,353.65,352.94,245086,86580483.0,353.535
1099,2023-11-02 02:47:00,0.0,353.51,353.83,353.47,183110,64767028.0,353.536
1100,2023-11-02 02:48:00,0.0,353.36,353.62,353.25,116949,41326323.0,353.536
1101,2023-11-02 02:49:00,0.0,352.91,353.56,352.78,372075,131390165.0,353.532
1102,2023-11-02 02:50:00,0.0,353.4,353.55,352.66,494648,174610954.0,353.525
1103,2023-11-02 02:51:00,0.0,354.07,354.26,353.28,442243,156424803.0,353.527
1104,2023-11-02 02:52:00,0.0,353.81,354.35,353.81,277815,98386114.0,353.531
1105,2023-11-02 02:53:00,0.0,354.04,354.07,353.64,185271,65571484.0,353.533
1106,2023-11-02 02:54:00,0.0,354.23,354.32,354.04,321166,113747022.0,353.538
1107,2023-11-02 02:55:00,0.0,353.88,354.27,353.77,153658,54405280.0,353.54
1108,2023-11-02 02:56:00,0.0,354.3,354.34,353.93,158144,56012164.0,353.543
1109,2023-11-02 02:57:00,0.0,354.89,354.94,354.28,334781,118724421.0,353.552
1110,2023-11-02 02:58:00,0.0,355.22,355.3,354.81,259888,92281835.0,353.562
1111,2023-11-02 02:59:00,0.0,355.35,355.42,355.05,239732,85208105.0,353.573
1112,2023-11-02 03:00:00,0.0,355.08,355.37,354.97,208423,74114829.0,353.583
1113,2023-11-02 03:01:00,0.0,355.59,355.75,355.04,907685,321839056.0,353.604
1114,2023-11-02 03:02:00,0.0,355.83,356.1,355.59,405247,144312186.0,353.628
1115,2023-11-02 03:03:00,0.0,356.27,356.33,355.76,333126,118668435.0,353.649
1116,2023-11-02 03:04:00,0.0,356.24,356.34,356.13,241735,86170658.0,353.665
1117,2023-11-02 03:05:00,0.0,355.89,356.29,355.84,207074,73735681.0,353.676
1118,2023-11-02 03:06:00,0.0,355.81,355.97,355.53,318031,113100597.0,353.691
1119,2023-11-02 03:07:00,0.0,356.08,356.14,355.76,173994,61889362.0,353.699
1120,2023-11-02 03:08:00,0.0,355.9,356.22,355.83,172543,61339599.0,353.706
1121,2023-11-02 03:09:00,0.0,356.15,356.17,355.69,170977,60793965.0,353.713
1122,2023-11-02 03:10:00,0.0,356.07,356.22,355.87,124660,44409643.0,353.72
1123,2023-11-02 03:11:00,0.0,356.4,356.45,356.03,336874,120230768.0,353.744
1124,2023-11-02 03:12:00,0.0,356.41,356.47,356.27,203127,72366316.0,353.756
1125,2023-11-02 03:13:00,0.0,356.5,356.73,356.32,254551,90789090.0,353.772
1126,2023-11-02 03:14:00,0.0,356.42,356.5,356.15,254751,90685080.0,353.785
1127,2023-11-02 03:15:00,0.0,355.85,356.42,355.77,364721,130154746.0,353.81
1128,2023-11-02 03:16:00,0.0,356.13,356.13,355.74,193567,68961584.0,353.82
1129,2023-11-02 03:17:00,0.0,356.09,356.42,356.03,186883,66524807.0,353.829
1130,2023-11-02 03:18:00,0.0,356.15,356.31,356.09,159570,56942608.0,353.839
1131,2023-11-02 03:19:00,0.0,356.28,356.32,356.01,135727,48326782.0,353.846
1132,2023-11-02 03:20:00,0.0,356.28,356.45,356.2,124665,44470062.0,353.853
1133,2023-11-02 03:21:00,0.0,356.44,356.48,356.11,141307,50390020.0,353.862
1134,2023-11-02 03:22:00,0.0,356.48,356.54,356.24,149104,53246607.0,353.872
1135,2023-11-02 03:23:00,0.0,356.69,356.79,356.41,361840,128955871.0,353.892
1136,2023-11-02 03:24:00,0.0,356.78,357.0,356.61,633412,225393324.0,353.918
1137,2023-11-02 03:25:00,0.0,357.04,357.04,356.71,158642,56608504.0,353.927
1138,2023-11-02 03:26:00,0.0,356.86,357.22,356.77,389470,139211876.0,353.956
1139,2023-11-02 03:27:00,0.0,356.76,356.88,356.56,225346,80366905.0,353.968
1140,2023-11-02 03:28:00,0.0,356.52,356.72,356.44,200807,71627750.0,353.98
1141,2023-11-02 03:29:00,0.0,356.65,356.68,356.52,94720,33837245.0,353.986
1142,2023-11-02 03:30:00,0.0,356.79,356.82,356.58,107446,38393975.0,353.993
1143,2023-11-02 03:31:00,0.0,356.88,356.9,356.63,144426,51645583.0,354.004
1144,2023-11-02 03:32:00,0.0,356.99,357.02,356.86,288870,102881149.0,354.017
1145,2023-11-02 03:33:00,0.0,356.97,357.04,356.94,107555,38465493.0,354.025
1146,2023-11-02 03:34:00,0.0,357.31,357.31,356.8,234821,83811703.0,354.038
1147,2023-11-02 03:35:00,0.0,357.23,357.48,356.98,523459,186657340.0,354.065
1148,2023-11-02 03:36:00,0.0,357.37,357.41,357.07,158844,56818974.0,354.077
1149,2023-11-02 03:37:00,0.0,357.1,357.44,357.07,155661,55556060.0,354.085
1150,2023-11-02 03:38:00,0.0,357.27,357.3,357.07,136589,48952164.0,354.097
1151,2023-11-02 03:39:00,0.0,357.12,357.28,357.11,184873,66087415.0,354.109
1152,2023-11-02 03:40:00,0.0,357.19,357.23,357.08,118832,42351380.0,354.115
1153,2023-11-02 03:41:00,0.0,356.94,357.21,356.91,166517,59369111.0,354.123
1154,2023-11-02 03:42:00,0.0,357.05,357.08,356.83,172390,61512442.0,354.132
1155,2023-11-02 03:43:00,0.0,357.09,357.19,357.03,149053,53268478.0,354.141
1156,2023-11-02 03:44:00,0.0,357.22,357.22,357.04,173122,61877557.0,354.152
1157,2023-11-02 03:45:00,0.0,357.05,357.23,356.98,134433,47937563.0,354.159
1158,2023-11-02 03:46:00,0.0,357.24,357.28,356.97,192220,68612442.0,354.169
1159,2023-11-02 03:47:00,0.0,357.32,357.39,357.21,159402,57143519.0,354.182
1160,2023-11-02 03:48:00,0.0,357.31,357.33,357.17,338119,120177676.0,354.19
1161,2023-11-02 03:49:00,0.0,357.34,357.4,357.25,184809,65970050.0,354.2
1162,2023-11-02 03:50:00,0.0,357.33,357.35,357.23,186395,66639821.0,354.212
1163,2023-11-02 03:51:00,0.0,357.06,357.44,357.06,641610,228443626.0,354.234
1164,2023-11-02 03:52:00,0.0,356.99,357.12,356.91,277152,99075277.0,354.251
1165,2023-11-02 03:53:00,0.0,357.22,357.25,356.85,251115,89597676.0,354.263
1166,2023-11-02 03:54:00,0.0,357.23,357.24,357.11,176748,63130719.0,354.272
1167,2023-11-02 03:55:00,0.0,357.2,357.25,356.97,262332,93664370.0,354.286
1168,2023-11-02 03:56:00,0.0,357.46,357.46,357.15,246928,88167201.0,354.298
1169,2023-11-02 03:57:00,0.0,357.5,357.53,357.32,262774,93932593.0,354.313
1170,2023-11-02 03:58:00,0.0,357.27,357.51,357.24,346480,123932576.0,354.335
1171,2023-11-02 03:59:00,0.0,357.23,357.32,357.19,379825,135772186.0,354.356
1172,2023-11-02 04:00:00,0.0,356.96,357.27,356.96,3554004,1268300512.0,354.507
1173,2023-11-02 21:30:00,0.0,361.57,361.57,361.54,2181763,788832080.0,361.557
1174,2023-11-02 21:31:00,0.0,361.57,361.95,361.51,613973,222364186.0,361.692
1175,2023-11-02 21:32:00,0.0,361.38,361.84,361.34,386198,139543588.0,361.648
1176,2023-11-02 21:33:00,0.0,361.51,361.51,361.14,385737,139170692.0,361.555
1177,2023-11-02 21:34:00,0.0,361.7,361.85,361.47,300898,108826976.0,361.565
1178,2023-11-02 21:35:00,0.0,361.34,361.73,361.33,241113,87162578.0,361.561
1179,2023-11-02 21:36:00,0.0,361.49,361.59,361.26,282470,102056888.0,361.544
1180,2023-11-02 21:37:00,0.0,361.71,361.8,361.38,177678,64276372.0,361.552
1181,2023-11-02 21:38:00,0.0,361.76,361.79,361.54,197052,71281980.0,361.56
1182,2023-11-02 21:39:00,0.0,362.03,362.05,361.63,254551,92159185.0,361.585
1183,2023-11-02 21:40:00,0.0,362.13,362.15,361.94,234198,84891238.0,361.625
1184,2023-11-02 21:41:00,0.0,362.12,362.31,362.0,422397,153144269.0,361.694
1185,2023-11-02 21:42:00,0.0,362.06,362.19,361.89,264727,95872967.0,361.715
1186,2023-11-02 21:43:00,0.0,361.93,362.21,361.93,245963,89085275.0,361.734
1187,2023-11-02 21:44:00,0.0,361.9,362.05,361.73,374949,135690307.0,361.743
1188,2023-11-02 21:45:00,0.0,361.9,361.96,361.71,191879,69432293.0,361.746
1189,2023-11-02 21:46:00,0.0,361.42,361.9,361.39,377063,136336550.0,361.737
1190,2023-11-02 21:47:00,0.0,361.33,361.48,361.2,333924,120575821.0,361.708
1191,2023-11-02 21:48:00,0.0,361.33,361.35,361.05,322021,116253606.0,361.679
1192,2023-11-02 21:49:00,0.0,361.24,361.48,361.19,240224,86782251.0,361.666
1193,2023-11-02 21:50:00,0.0,361.58,361.62,361.15,349075,126169687.0,361.657
1194,2023-11-02 21:51:00,0.0,361.49,361.67,361.44,195225,70580952.0,361.654
1195,2023-11-02 21:52:00,0.0,361.41,361.65,361.32,241315,87222430.0,361.649
1196,2023-11-02 21:53:00,0.0,361.67,361.69,361.41,219995,79532022.0,361.645
1197,2023-11-02 21:54:00,0.0,361.44,361.73,361.44,232171,83949494.0,361.644
1198,2023-11-02 21:55:00,0.0,361.23,361.67,361.23,211175,76315367.0,361.638
1199,2023-11-02 21:56:00,0.0,361.34,361.64,361.19,189116,68317396.0,361.63
1200,2023-11-02 21:57:00,0.0,361.62,361.66,361.35,144901,52379724.0,361.628
1201,2023-11-02 21:58:00,0.0,361.55,361.69,361.5,127599,46134970.0,361.627
1202,2023-11-02 21:59:00,0.0,361.45,361.59,361.32,161280,58289203.0,361.624
1203,2023-11-02 22:00:00,0.0,361.42,361.5,361.29,123088,44477852.0,361.621
1204,2023-11-02 22:01:00,0.0,361.58,361.81,361.42,141575,51205969.0,361.622
1205,2023-11-02 22:02:00,0.0,361.38,361.61,361.28,348193,125878892.0,361.618
1206,2023-11-02 22:03:00,0.0,361.48,361.53,361.23,617370,223197697.0,361.614
1207,2023-11-02 22:04:00,0.0,361.33,361.6,361.22,124150,44852793.0,361.61
1208,2023-11-02 22:05:00,0.0,361.31,361.5,361.26,65689,23729425.0,361.608
1209,2023-11-02 22:06:00,0.0,361.24,361.38,361.16,113188,40869339.0,361.603
1210,2023-11-02 22:07:00,0.0,361.21,361.41,361.12,122003,44049290.0,361.597
1211,2023-11-02 22:08:00,0.0,360.75,361.31,360.74,210844,76082807.0,361.584
1212,2023-11-02 22:09:00,0.0,361.11,361.3,360.7,171573,61862618.0,361.569
1213,2023-11-02 22:10:00,0.0,360.85,361.12,360.79,113642,40986115.0,361.561
1214,2023-11-02 22:11:00,0.0,360.7,360.92,360.5,220927,79589916.0,361.538
1215,2023-11-02 22:12:00,0.0,360.61,360.69,360.42,335051,120666066.0,361.501
1216,2023-11-02 22:13:00,0.0,360.68,360.69,360.46,244922,88199729.0,361.475
1217,2023-11-02 22:14:00,0.0,360.37,360.68,360.34,171905,61902004.0,361.457
1218,2023-11-02 22:15:00,0.0,360.57,360.65,360.3,158018,56922327.0,361.443
1219,2023-11-02 22:16:00,0.0,360.53,360.72,360.49,250666,90283722.0,361.419
1220,2023-11-02 22:17:00,0.0,360.7,360.75,360.43,114094,41104015.0,361.41
1221,2023-11-02 22:18:00,0.0,360.97,360.98,360.65,165431,59647387.0,361.4
1222,2023-11-02 22:19:00,0.0,360.93,360.99,360.78,117305,42334788.0,361.395
1223,2023-11-02 22:20:00,0.0,360.98,361.03,360.86,230535,83238271.0,361.39
1224,2023-11-02 22:21:00,0.0,361.04,361.09,360.93,114118,41186023.0,361.386
1225,2023-11-02 22:22:00,0.0,361.23,361.27,360.98,229611,82933155.0,361.383
1226,2023-11-02 22:23:00,0.0,361.21,361.33,361.03,142957,51621557.0,361.38
1227,2023-11-02 22:24:00,0.0,361.01,361.22,360.91,118474,42744717.0,361.376
1228,2023-11-02 22:25:00,0.0,360.97,361.1,360.95,108955,39320495.0,361.372
1229,2023-11-02 22:26:00,0.0,361.11,361.11,360.94,132830,47930758.0,361.368
1230,2023-11-02 22:27:00,0.0,361.15,361.25,361.06,118598,42825339.0,361.365
1231,2023-11-02 22:28:00,0.0,361.38,361.43,361.15,162458,58697937.0,361.365
1232,2023-11-02 22:29:00,0.0,361.77,361.77,361.31,265308,95910301.0,361.367
1233,2023-11-02 22:30:00,0.0,361.72,361.89,361.67,253737,91806692.0,361.374
1234,2023-11-02 22:31:00,0.0,361.79,361.82,361.58,295054,106675446.0,361.378
1235,2023-11-02 22:32:00,0.0,361.66,361.77,361.5,130069,47033360.0,361.379
1236,2023-11-02 22:33:00,0.0,361.38,361.7,361.36,99595,36010749.0,361.381
1237,2023-11-02 22:34:00,0.0,361.59,361.6,361.34,99006,35784686.0,361.381
1238,2023-11-02 22:35:00,0.0,361.46,361.66,361.37,91495,33077697.0,361.382
1239,2023-11-02 22:36:00,0.0,361.4,361.49,361.31,317386,114700181.0,361.382
1240,2023-11-02 22:37:00,0.0,361.58,361.65,361.38,94289,34095440.0,361.383
1241,2023-11-02 22:38:00,0.0,361.69,361.72,361.55,97264,35184023.0,361.385
1242,2023-11-02 22:39:00,0.0,361.91,361.91,361.55,119757,43336399.0,361.388
1243,2023-11-02 22:40:00,0.0,362.0,362.03,361.84,116140,42049148.0,361.393
1244,2023-11-02 22:41:00,0.0,362.16,362.17,361.94,170536,61739690.0,361.399
1245,2023-11-02 22:42:00,0.0,362.12,362.21,362.07,126415,45809269.0,361.406
1246,2023-11-02 22:43:00,0.0,362.04,362.17,362.0,96412,34917179.0,361.41
1247,2023-11-02 22:44:00,0.0,362.11,362.12,362.0,96148,34819171.0,361.414
1248,2023-11-02 22:45:00,0.0,362.1,362.14,362.04,109729,39727822.0,361.418
1249,2023-11-02 22:46:00,0.0,361.99,362.14,361.91,102879,37267501.0,361.423
1250,2023-11-02 22:47:00,0.0,362.01,362.06,361.96,45088,16330782.0,361.425
1251,2023-11-02 22:48:00,0.0,362.09,362.12,361.92,147627,53461598.0,361.43
1252,2023-11-02 22:49:00,0.0,362.09,362.16,362.04,58669,21246767.0,361.433
1253,2023-11-02 22:50:00,0.0,362.1,362.11,361.92,90291,32706930.0,361.437
1254,2023-11-02 22:51:00,0.0,362.05,362.15,362.03,83553,30268317.0,361.44
1255,2023-11-02 22:52:00,0.0,362.41,362.43,362.03,218201,79144341.0,361.455
1256,2023-11-02 22:53:00,0.0,362.58,362.59,362.33,261746,94788793.0,361.465
1257,2023-11-02 22:54:00,0.0,362.55,362.61,362.53,351088,127124125.0,361.476
1258,2023-11-02 22:55:00,0.0,362.37,362.62,362.31,167416,60746821.0,361.488
1259,2023-11-02 22:56:00,0.0,362.51,362.53,362.35,106711,38722518.0,361.495
1260,2023-11-02 22:57:00,0.0,362.5,362.6,362.45,231897,83978242.0,361.503
1261,2023-11-02 22:58:00,0.0,362.44,362.51,362.42,80026,29038202.0,361.508
1262,2023-11-02 22:59:00,0.0,362.39,362.51,362.33,119075,43201425.0,361.516
1263,2023-11-02 23:00:00,0.0,362.47,362.49,362.37,122197,44378738.0,361.526
1264,2023-11-02 23:01:00,0.0,362.33,362.51,362.28,156905,56894553.0,361.534
1265,2023-11-02 23:02:00,0.0,362.14,362.42,362.06,164927,59763058.0,361.541
1266,2023-11-02 23:03:00,0.0,362.34,362.37,362.12,110060,39877032.0,361.545
1267,2023-11-02 23:04:00,0.0,362.55,362.62,362.32,215744,78129902.0,361.551
1268,2023-11-02 23:05:00,0.0,362.56,362.71,362.54,174730,63396280.0,361.562
1269,2023-11-02 23:06:00,0.0,362.7,362.75,362.51,137300,49798035.0,361.569
1270,2023-11-02 23:07:00,0.0,362.61,362.76,362.58,91549,33240688.0,361.576
1271,2023-11-02 23:08:00,0.0,362.59,362.66,362.54,42785,15517279.0,361.578
1272,2023-11-02 23:09:00,0.0,362.46,362.62,362.38,99009,35900744.0,361.583
1273,2023-11-02 23:10:00,0.0,362.38,362.48,362.3,129590,46976946.0,361.589
1274,2023-11-02 23:11:00,0.0,362.42,362.46,362.35,48201,17478583.0,361.591
1275,2023-11-02 23:12:00,0.0,362.28,362.51,362.19,146682,53144408.0,361.596
1276,2023-11-02 23:13:00,0.0,362.48,362.55,362.24,154031,55822528.0,361.601
1277,2023-11-02 23:14:00,0.0,362.42,362.55,362.3,118102,42813859.0,361.606
1278,2023-11-02 23:15:00,0.0,362.17,362.44,362.15,86966,31506095.0,361.609
1279,2023-11-02 23:16:00,0.0,361.98,362.23,361.8,421838,152678558.0,361.615
1280,2023-11-02 23:17:00,0.0,362.24,362.24,361.98,133605,48381602.0,361.618
1281,2023-11-02 23:18:00,0.0,362.37,362.4,362.21,296723,107363464.0,361.621
1282,2023-11-02 23:19:00,0.0,362.3,362.38,362.25,68466,24829249.0,361.624
1283,2023-11-02 23:20:00,0.0,362.36,362.39,362.28,36267,13142738.0,361.625
1284,2023-11-02 23:21:00,0.0,362.47,362.49,362.33,82434,29886919.0,361.629
1285,2023-11-02 23:22:00,0.0,362.37,362.47,362.33,109313,39633942.0,361.633
1286,2023-11-02 23:23:00,0.0,362.22,362.41,362.2,1342558,485620368.0,361.637
1287,2023-11-02 23:24:00,0.0,362.26,362.3,362.13,76341,27662676.0,361.64
1288,2023-11-02 23:25:00,0.0,362.41,362.48,362.26,96846,35104431.0,361.643
1289,2023-11-02 23:26:00,0.0,362.28,362.48,362.23,63922,23178474.0,361.645
1290,2023-11-02 23:27:00,0.0,362.34,362.39,362.29,137159,49645689.0,361.647
1291,2023-11-02 23:28:00,0.0,362.08,362.34,362.06,101807,36885448.0,361.65
1292,2023-11-02 23:29:00,0.0,362.05,362.12,362.0,125657,45511944.0,361.652
1293,2023-11-02 23:30:00,0.0,362.01,362.09,361.99,125151,45323614.0,361.655
1294,2023-11-02 23:31:00,0.0,362.04,362.15,362.01,288975,104593040.0,361.658
1295,2023-11-02 23:32:00,0.0,361.81,362.06,361.8,118378,42856449.0,361.66
1296,2023-11-02 23:33:00,0.0,362.04,362.05,361.81,105547,38204285.0,361.661
1297,2023-11-02 23:34:00,0.0,362.04,362.13,361.96,89945,32577840.0,361.663
1298,2023-11-02 23:35:00,0.0,362.22,362.23,361.98,83624,30287011.0,361.665
1299,2023-11-02 23:36:00,0.0,362.24,362.3,362.15,146970,53273485.0,361.669
1300,2023-11-02 23:37:00,0.0,362.35,362.35,362.15,160537,58159592.0,361.673
1301,2023-11-02 23:38:00,0.0,362.41,362.43,362.25,75225,27270801.0,361.675
1302,2023-11-02 23:39:00,0.0,362.43,362.55,362.36,133844,48537929.0,361.68
1303,2023-11-02 23:40:00,0.0,362.37,362.47,362.32,81490,29539440.0,361.683
1304,2023-11-02 23:41:00,0.0,362.41,362.47,362.33,55185,20013906.0,361.685
1305,2023-11-02 23:42:00,0.0,362.46,362.52,362.39,76219,27676347.0,361.689
1306,2023-11-02 23:43:00,0.0,362.38,362.46,362.27,71482,25933936.0,361.692
1307,2023-11-02 23:44:00,0.0,362.34,362.5,362.33,155443,56325056.0,361.696
1308,2023-11-02 23:45:00,0.0,362.3,362.4,362.25,50315,18238718.0,361.697
1309,2023-11-02 23:46:00,0.0,362.26,362.42,362.22,60660,21985466.0,361.699
1310,2023-11-02 23:47:00,0.0,362.22,362.38,362.22,45651,16538016.0,361.7
1311,2023-11-02 23:48:00,0.0,362.09,362.27,362.09,65748,23822985.0,361.701
1312,2023-11-02 23:49:00,0.0,362.16,362.2,362.04,82470,29875642.0,361.703
1313,2023-11-02 23:50:00,0.0,362.12,362.22,362.07,172397,62389431.0,361.704
1314,2023-11-02 23:51:00,0.0,362.29,362.33,362.09,82725,29997298.0,361.707
1315,2023-11-02 23:52:00,0.0,362.09,362.37,362.04,56749,20568226.0,361.709
1316,2023-11-02 23:53:00,0.0,361.88,362.11,361.84,84592,30627341.0,361.71
1317,2023-11-02 23:54:00,0.0,361.79,361.94,361.76,103990,37633022.0,361.71
1318,2023-11-02 23:55:00,0.0,361.88,361.94,361.78,86631,31349154.0,361.711
1319,2023-11-02 23:56:00,0.0,361.79,361.89,361.7,63098,22831178.0,361.711
1320,2023-11-02 23:57:00,0.0,361.92,362.02,361.79,63618,23028536.0,361.712
1321,2023-11-02 23:58:00,0.0,361.99,362.02,361.83,79735,28862060.0,361.713
1322,2023-11-02 23:59:00,0.0,361.98,362.04,361.88,63602,23027281.0,361.713
1323,2023-11-03 00:00:00,0.0,362.02,362.03,361.95,37680,13643507.0,361.714
1324,2023-11-03 00:01:00,0.0,361.97,362.04,361.89,54120,19597935.0,361.715
1325,2023-11-03 00:02:00,0.0,361.85,362.05,361.83,68073,24643584.0,361.715
1326,2023-11-03 00:03:00,0.0,361.95,362.08,361.84,54680,19804186.0,361.716
1327,2023-11-03 00:04:00,0.0,361.97,361.98,361.91,742601,268620512.0,361.717
1328,2023-11-03 00:05:00,0.0,361.99,362.05,361.89,64337,23300823.0,361.718
1329,2023-11-03 00:06:00,0.0,362.1,362.11,361.88,107084,38764723.0,361.719
1330,2023-11-03 00:07:00,0.0,361.77,362.1,361.76,73523,26612745.0,361.719
1331,2023-11-03 00:08:00,0.0,361.86,361.93,361.71,54265,19633258.0,361.719
1332,2023-11-03 00:09:00,0.0,361.9,361.97,361.68,104410,37779508.0,361.72
1333,2023-11-03 00:10:00,0.0,361.86,361.95,361.79,28261,10228276.0,361.72
1334,2023-11-03 00:11:00,0.0,361.83,361.96,361.76,49571,17938771.0,361.72
1335,2023-11-03 00:12:00,0.0,362.14,362.14,361.81,93466,33850881.0,361.722
1336,2023-11-03 00:13:00,0.0,362.15,362.15,362.05,72548,26284286.0,361.723
1337,2023-11-03 00:14:00,0.0,361.99,362.16,361.99,35470,12845758.0,361.724
1338,2023-11-03 00:15:00,0.0,362.04,362.1,361.95,37744,13670987.0,361.724
1339,2023-11-03 00:16:00,0.0,361.94,362.06,361.92,64150,23240095.0,361.725
1340,2023-11-03 00:17:00,0.0,361.97,362.08,361.94,50631,18337883.0,361.726
1341,2023-11-03 00:18:00,0.0,361.67,361.97,361.6,103842,37567550.0,361.726
1342,2023-11-03 00:19:00,0.0,361.9,361.9,361.64,82867,29975698.0,361.726
1343,2023-11-03 00:20:00,0.0,362.02,362.04,361.86,82087,29721204.0,361.727
1344,2023-11-03 00:21:00,0.0,361.98,362.02,361.83,41878,15160027.0,361.728
1345,2023-11-03 00:22:00,0.0,361.97,362.06,361.94,50533,18300853.0,361.728
1346,2023-11-03 00:23:00,0.0,362.0,362.07,361.88,66636,24129815.0,361.729
1347,2023-11-03 00:24:00,0.0,361.97,362.03,361.9,38113,13797886.0,361.73
1348,2023-11-03 00:25:00,0.0,362.01,362.07,361.95,60670,21970610.0,361.73
1349,2023-11-03 00:26:00,0.0,361.8,362.02,361.69,122667,44380576.0,361.731
1350,2023-11-03 00:27:00,0.0,361.88,362.05,361.79,82362,29811089.0,361.731
1351,2023-11-03 00:28:00,0.0,361.98,361.98,361.76,120914,43743774.0,361.732
1352,2023-11-03 00:29:00,0.0,362.11,362.13,361.94,65993,23893855.0,361.732
1353,2023-11-03 00:30:00,0.0,362.0,362.15,361.97,40590,14701429.0,361.733
1354,2023-11-03 00:31:00,0.0,361.99,362.09,361.99,56306,20394900.0,361.734
1355,2023-11-03 00:32:00,0.0,361.88,362.05,361.8,87819,31783038.0,361.734
1356,2023-11-03 00:33:00,0.0,361.95,362.01,361.88,36186,13101084.0,361.735
1357,2023-11-03 00:34:00,0.0,362.11,362.11,361.93,58005,21008656.0,361.735
1358,2023-11-03 00:35:00,0.0,362.1,362.13,362.01,89211,32304276.0,361.737
1359,2023-11-03 00:36:00,0.0,362.18,362.27,362.05,91257,33069937.0,361.738
1360,2023-11-03 00:37:00,0.0,362.25,362.27,362.11,43273,15676560.0,361.739
1361,2023-11-03 00:38:00,0.0,362.21,362.26,362.14,24428,8852393.0,361.74
1362,2023-11-03 00:39:00,0.0,362.38,362.39,362.2,56766,20575240.0,361.741
1363,2023-11-03 00:40:00,0.0,362.43,362.5,362.35,72155,26161034.0,361.743
1364,2023-11-03 00:41:00,0.0,362.41,362.55,362.39,115565,41906009.0,361.746
1365,2023-11-03 00:42:00,0.0,362.5,362.53,362.39,27514,9982611.0,361.747
1366,2023-11-03 00:43:00,0.0,362.33,362.51,362.33,39729,14405086.0,361.748
1367,2023-11-03 00:44:00,0.0,362.37,362.43,362.3,36536,13251330.0,361.749
1368,2023-11-03 00:45:00,0.0,362.45,362.5,362.33,31449,11398763.0,361.75
